STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 08:51,FM-15,BKN:07 70 BKN:07 140,10,,30,-1.1,26,-3.6,16,-8.9,56,13,330,,30.06,,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 09:51,FM-15,SCT:04 75 SCT:04 140 SCT:04 250,10,,32,0,27,-2.9,16,-8.9,52,13,320,,30.06,1,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 10:00,FM-12,,9.94,,32,0,27,-2.9,16,-8.9,52,13,320,,30.05,1,0,30.08,,,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 10:51,FM-15,FEW:02 48 SCT:04 75 SCT:04 140,10,,33,0.6,27,-2.5,16,-8.9,49,11,300,,30.06,,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 11:51,FM-15,FEW:02 50 SCT:04 80,10,,35,1.7,29,-1.8,16,-8.9,46,11,310,,30.03,,,30.05,0,30.05,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 12:51,FM-15,FEW:02 50 SCT:04 85,10,,36,2.2,29,-1.6,15,-9.4,42,16,330,,29.99,8,,30.01,0,30.01,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 13:00,FM-12,,9.94,,36,2.2,29,-1.6,15,-9.4,42,16,330,,29.98,8,0.06,30.01,,,,29,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 13:51,FM-15,FEW:02 50,10,,36,2.2,29,-1.5,16,-8.9,44,14,290,20,29.97,,,29.99,0,29.99,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 14:51,FM-15,FEW:02 50,10,,36,2.2,29,-1.5,16,-8.9,44,15,290,23,29.97,,,29.99,0,29.99,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 15:28,FM-16,FEW:02 5 SCT:04 50,10,,36,2,29,-1.5,16,-9,44,14,310,,29.97,,,,,29.99,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 15:51,FM-15,FEW:02 5 SCT:04 50,10,,35,1.7,29,-1.8,16,-8.9,46,17,310,23,29.97,5,,29.99,0,29.99,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 16:00,FM-12,,9.94,,35,1.7,29,-1.8,16,-8.9,46,17,310,,29.96,5,0.02,29.99,,,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 16:51,FM-15,FEW:02 50,10,,33,0.6,27,-2.7,15,-9.4,47,21,320,28,29.99,,,30.01,0,30.01,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 17:51,FM-15,FEW:02 50,10,,30,-1.1,25,-3.9,14,-10,51,21,310,34,30.02,,,30.04,0,30.04,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 18:51,FM-15,FEW:02 50,10,,29,-1.7,24,-4.5,12,-11.1,49,21,310,29,30.04,3,,30.06,0,30.06,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 19:00,FM-12,,9.94,,29,-1.7,24,-4.5,12,-11.1,49,21,310,,30.03,3,-0.07,30.06,,,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 19:51,FM-15,SCT:04 250,10,,28,-2.2,23,-5,11,-11.7,49,20,330,28,30.06,,,30.08,0,30.08,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 20:51,FM-15,SCT:04 250,10,,26,-3.3,21,-6,9,-12.8,48,16,320,,30.07,,,30.09,0,30.09,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 21:51,FM-15,FEW:02 150 SCT:04 250,10,,26,-3.3,21,-6.1,8,-13.3,46,18,320,,30.1,3,,30.12,0,30.12,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 22:00,FM-12,,9.94,,26,-3.3,21,-6.1,8,-13.3,46,18,320,,30.09,3,-0.05,30.12,,,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 22:51,FM-15,SCT:04 250,10,,25,-3.9,20,-6.6,7,-13.9,46,16,310,,30.12,,,30.14,0,30.14,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 23:51,FM-15,SCT:04 220,10,,25,-3.9,20,-6.7,6,-14.4,44,21,330,26,30.13,,,30.15,0,30.15,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,37,24,31,-1.5,48,13,25,34,0,718,1650,,0,0,0,30.03,30.06,14.4,37,320,30,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 00:51,FM-15,BKN:07 130 BKN:07 250,10,,24,-4.4,19,-7.1,5,-15,44,16,320,26,30.13,1,,30.15,0,30.15,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 01:00,FM-12,,9.94,,24,-4.4,19,-7.1,5,-15,44,16,320,,30.12,1,-0.03,30.15,,,32,24,28,-4.5,,,,37,0,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 01:51,FM-15,OVC:08 110,10,,24,-4.4,19,-7,6,-14.4,46,21,320,,30.14,,,30.16,0,30.16,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 02:51,FM-15,OVC:08 110,10,,24,-4.4,20,-6.9,7,-13.9,48,18,310,28,30.15,,,30.17,0,30.17,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 03:51,FM-15,BKN:07 130,10,,25,-3.9,20,-6.4,8,-13.3,48,20,310,,30.14,0,,30.17,0,30.16,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 04:00,FM-12,,9.94,,25,-3.9,20,-6.4,8,-13.3,48,19,310,,30.13,0,-0.02,30.17,,,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 04:51,FM-15,SCT:04 130 BKN:07 250,10,,24,-4.4,20,-6.7,9,-12.8,52,21,310,,30.15,,,30.17,0,30.17,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 05:51,FM-15,OVC:08 130,10,,25,-3.9,21,-6.3,9,-12.8,50,17,320,25,30.17,,,30.19,0,30.19,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 06:51,FM-15,BKN:07 130 BKN:07 250,10,,25,-3.9,21,-6.3,9,-12.8,50,13,320,,30.18,3,,30.2,0,30.2,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 07:00,FM-12,,9.94,,25,-3.9,21,-6.3,9,-12.8,50,13,320,,30.17,3,-0.04,30.2,,,37,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 07:51,FM-15,BKN:07 110 BKN:07 250,10,,25,-3.9,21,-6.3,9,-12.8,50,18,320,,30.2,,,30.22,0,30.22,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 08:51,FM-15,BKN:07 110 BKN:07 250,10,,27,-2.8,22,-5.5,10,-12.2,49,20,320,24,30.21,,,30.23,0,30.23,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 09:51,FM-15,FEW:02 85 BKN:07 110 BKN:07 250,10,,28,-2.2,23,-5,11,-11.7,49,14,330,22,30.21,0,,30.23,0,30.23,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 10:00,FM-12,,9.94,,28,-2.2,23,-5,11,-11.7,49,14,330,,30.2,0,-0.03,30.23,,,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 10:51,FM-15,FEW:02 80 BKN:07 130,10,,31,-0.6,25,-3.9,11,-11.7,43,18,330,23,30.21,,,30.23,0,30.23,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 11:51,FM-15,FEW:02 80 BKN:07 130 BKN:07 250,10,,31,-0.6,25,-3.7,12,-11.1,45,8,320,,30.18,,,30.2,0,30.2,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 12:51,FM-15,FEW:02 85 BKN:07 130,10,,33,0.6,27,-3,12,-11.1,42,10,300,,30.15,8,,30.17,0,30.17,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 13:00,FM-12,,9.94,,33,0.6,27,-3,12,-11.1,42,10,300,,30.14,8,0.06,30.17,,,,25,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 13:51,FM-15,SCT:04 100 BKN:07 140,10,,33,0.6,27,-2.8,14,-10,45,13,310,,30.14,,,30.17,0,30.16,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 14:51,FM-15,FEW:02 110 BKN:07 140,10,,36,2.2,29,-1.5,16,-8.9,44,8,290,,30.12,,,30.14,0,30.14,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 15:51,FM-15,FEW:02 110 BKN:07 140 BKN:07 250,10,,35,1.7,29,-1.8,16,-8.9,46,9,270,,30.12,6,,30.14,0,30.14,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 16:00,FM-12,,9.94,,35,1.7,29,-1.8,16,-8.9,46,9,270,,30.11,6,0.03,30.14,,,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 16:51,FM-15,FEW:02 110 BKN:07 140 BKN:07 250,10,,33,0.6,27,-2.5,16,-8.9,49,6,260,,30.13,,,30.14,0,30.15,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 17:51,FM-15,BKN:07 120 BKN:07 140,10,,34,1.1,29,-1.7,19,-7.2,54,8,260,,30.13,,,30.15,0,30.15,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 18:51,FM-15,FEW:02 110 BKN:07 140,10,,34,1.1,29,-1.7,19,-7.2,54,13,250,,30.15,3,,30.17,0,30.17,,,,,,,,,,718,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 19:00,FM-12,,9.94,,34,1.1,29,-1.7,19,-7.2,54,13,250,,30.14,3,-0.02,30.17,,,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 19:51,FM-15,BKN:07 140,10,,33,0.6,28,-2.2,18,-7.8,54,10,250,,30.15,,,30.17,0,30.17,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 20:51,FM-15,BKN:07 140,10,,32,0,28,-2.3,20,-6.7,61,9,240,,30.15,,,30.17,0,30.17,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 21:51,FM-15,BKN:07 140,10,,33,0.6,29,-1.9,20,-6.7,58,7,250,,30.16,3,,30.17,0,30.18,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 22:00,FM-12,,9.94,,33,0.6,29,-1.9,20,-6.7,58,7,250,,30.15,3,-0.01,30.17,,,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 22:51,FM-15,BKN:07 130,10,,32,0,28,-2.2,20,-6.7,61,8,260,,30.17,,,30.19,0,30.19,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 23:51,FM-15,SCT:04 110,10,,28,-2.2,25,-3.7,20,-6.7,72,8,270,,30.17,,,30.19,0,30.19,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,13-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,36,24,30,-2.5,51,13,25,35,0,717,1651,,0,0,0,30.14,30.17,13,30,320,24,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 00:51,FM-15,FEW:02 110,10,,29,-1.7,26,-3.3,20,-6.7,69,7,270,,30.17,1,,30.19,0,30.19,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 01:00,FM-12,,9.94,,29,-1.7,26,-3.3,20,-6.7,69,7,270,,30.16,1,-0.02,30.19,,,34,24,29,-3.4,,,,36,0,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 01:51,FM-15,FEW:02 110,10,,28,-2.2,25,-3.7,20,-6.7,72,5,270,,30.18,,,30.2,0,30.2,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 02:51,FM-15,,10,,28,-2.2,25,-3.7,20,-6.7,72,0,0,,30.19,,,30.21,0,30.21,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 03:51,FM-15,,10,,27,-2.8,24,-4.2,19,-7.2,72,5,280,,30.19,1,,30.21,0,30.21,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 04:00,FM-12,CLR:00,9.94,,27,-2.8,24,-4.2,19,-7.2,72,5,280,,30.18,1,-0.02,30.21,,,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 04:51,FM-15,,10,,29,-1.7,26,-3.5,19,-7.2,66,5,320,,30.19,,,30.22,0,30.21,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,14-01-2010 05:51,FM-15,,10,,30,-1.1,26,-3.1,19,-7.2,64,5,340,,30.2,,,30.22,0,30.22,,,,,,,,,,717,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
